gameId,region,summonerName,tier,rank,wins,losses,win,lane,role,championId,spell1Id,spell2Id,kills,deaths,assists,largestKillingSpree,largestMultiKill,killingSprees,longestTimeSpentLiving,doubleKills,tripleKills,quadraKills,pentaKills,totalDamageDealt,totalDamageDealtToChampions,totalHeal,totalUnitsHealed,damageDealtToObjectives,timeCCingOthers,totalDamageTaken,totalMinionsKilled,goldEarned,goldSpent,visionScore,team-firstBlood,team-firstTower,team-firstInhibitor,team-firstBaron,team-firstDragon,team-firstRiftHerald,team-towerKills,team-inhibitorKills,team-baronKills,team-dragonKills,team-vilemawKills,team-riftHeraldKills
1060098788,la2,VSC Multi,DIAMOND,IV,197,187,True,MIDDLE,SOLO,7,14,4,7,2,9,3,1,2,728,0,0,0,0,122336,27072,5953,1,8631,13,18103,169,12716,11650,38,True,False,True,True,True,False,11,3,1,4,0,1
1060213113,la2,Shi Tsu,DIAMOND,IV,95,90,False,BOTTOM,DUO_SUPPORT,412,14,4,2,7,16,0,1,0,385,0,0,0,0,20756,6482,907,5,2177,30,15179,43,8116,7625,62,False,False,False,False,False,True,3,0,0,0,0,1
1058940832,la2,Noissa,DIAMOND,IV,143,144,False,JUNGLE,NONE,59,11,4,8,5,20,3,2,3,1055,2,0,0,0,191702,23559,19713,1,22897,24,44103,45,14495,13925,28,True,True,False,True,True,False,6,0,1,5,0,1
1059512184,la2,Nox Neu,DIAMOND,IV,270,279,True,TOP,DUO,23,14,4,12,5,3,5,2,3,409,2,0,0,0,189396,21676,12129,1,18067,9,28452,184,13842,11975,14,True,True,True,False,True,True,6,2,0,3,0,2
1060466650,la2,Joseph Kohai,DIAMOND,IV,294,288,True,MIDDLE,SOLO,7,4,14,16,10,9,11,2,2,614,1,0,0,0,209361,45369,5557,1,3770,49,41632,204,18105,17150,56,False,False,False,False,True,False,11,6,1,5,0,0
1060381447,la2,BSG Alpin,DIAMOND,IV,215,233,False,JUNGLE,NONE,37,3,4,5,8,26,0,1,0,270,0,0,0,0,39152,18374,10146,5,200,21,21473,23,13011,13035,0,True,False,False,False,False,False,1,0,0,0,0,0
1060042789,la2,Bathu,DIAMOND,IV,204,198,False,JUNGLE,NONE,107,11,14,10,4,1,4,2,3,771,3,0,0,0,144895,12075,9599,1,13827,11,18640,19,11487,9925,28,False,False,False,False,True,False,4,0,0,2,0,0
1060107260,la2,SuperChemes,DIAMOND,IV,65,44,False,JUNGLE,NONE,113,11,54,9,6,14,2,2,4,363,1,0,0,0,163557,29021,11409,5,22251,37,59696,48,17642,17200,14,False,False,False,False,True,True,4,0,0,2,0,2
1060461665,la2,aariel,DIAMOND,IV,128,132,True,BOTTOM,DUO_SUPPORT,518,4,14,4,8,9,2,1,1,580,0,0,0,0,40014,17881,1148,1,4436,55,19151,22,9988,9025,80,False,True,True,False,True,True,10,1,1,4,0,1
1060123283,la2,Sugar Titties,DIAMOND,IV,197,192,False,JUNGLE,NONE,245,4,11,19,15,9,5,2,3,319,2,0,0,0,232493,48546,22539,1,13556,33,60587,66,18075,16550,24,False,False,False,False,False,False,4,0,1,1,0,0
1060151611,la2,EwØk,DIAMOND,IV,97,73,False,NONE,DUO_SUPPORT,82,4,12,2,6,0,0,1,0,193,0,0,0,0,47508,6753,1760,1,0,2,13080,86,4747,4050,14,False,False,False,False,False,False,0,0,0,0,0,0
1059066872,la2,Pink Guy,DIAMOND,IV,122,127,True,TOP,DUO,41,54,4,8,5,11,3,1,2,363,0,0,0,0,143900,27123,3727,1,2313,15,16537,113,14655,13950,12,False,True,True,True,False,True,8,1,1,1,0,2
1060467761,la2,jorgeayala321,DIAMOND,IV,87,80,True,BOTTOM,SOLO,11,4,32,20,15,16,5,3,7,236,4,1,0,0,113378,49527,8110,1,1282,1,38406,47,20529,20500,0,True,True,False,False,False,False,4,2,0,0,0,0
1059704491,la2,Veigar,DIAMOND,IV,21,14,True,MIDDLE,SOLO,104,4,14,24,5,0,9,3,4,945,4,1,0,0,320493,39716,11330,1,32622,12,30658,261,20603,17125,32,True,True,True,True,True,False,11,3,1,4,0,0
1060412142,la2,v1bap,DIAMOND,IV,126,128,False,TOP,SOLO,126,4,12,1,5,4,0,1,0,443,0,0,0,0,105978,14502,3050,1,5762,7,14538,198,8502,8550,10,False,False,False,False,True,True,1,0,0,1,0,1
1048278999,la2,Sieghaen II,DIAMOND,IV,160,128,True,TOP,SOLO,82,4,12,3,2,3,2,1,1,812,0,0,0,0,131095,10618,8807,1,23437,5,19121,181,10123,9050,16,True,True,True,True,False,False,11,3,1,2,0,1
1060379126,la2,zlDeMenCYA,DIAMOND,IV,301,281,True,JUNGLE,NONE,141,4,11,13,4,8,6,2,2,780,1,0,0,0,192644,28975,21924,1,36840,22,38285,69,13782,12075,30,True,False,True,True,True,False,11,2,1,4,0,0
1060457222,la2,TheOwO,DIAMOND,IV,67,56,False,JUNGLE,NONE,5,4,11,25,9,7,5,2,8,734,2,0,0,0,260597,44155,30016,1,35042,24,59662,67,20944,24510,28,True,False,False,False,False,True,3,0,0,2,0,1
1060586030,la2,powersata,DIAMOND,IV,537,506,True,JUNGLE,NONE,106,54,4,21,11,9,5,2,3,299,2,0,0,0,141582,66166,5400,1,12220,49,39684,55,20504,19400,15,True,True,True,False,False,True,10,2,0,3,0,1
1059999992,la2,PROYECTODUTYY,DIAMOND,IV,107,79,False,BOTTOM,DUO_CARRY,51,4,7,9,6,3,3,2,3,466,2,0,0,0,112038,17424,3125,2,4190,11,14600,159,10945,10275,17,False,False,False,False,False,False,2,0,0,0,0,1
1059773816,la2,MéndeZz,DIAMOND,IV,7,5,True,BOTTOM,DUO_CARRY,81,7,4,8,1,7,7,1,1,913,0,0,0,0,199020,35318,4968,2,13211,4,15352,233,14282,12950,15,False,True,True,True,False,True,9,2,1,2,0,1
1057637525,la2,MQC,DIAMOND,IV,54,54,False,NONE,DUO_SUPPORT,360,4,3,0,6,1,0,0,0,294,0,0,0,0,21349,3247,535,1,1017,2,7440,64,4174,6090,7,False,False,False,False,True,False,1,0,0,1,0,0
1060151937,la2,Oshir,DIAMOND,IV,37,23,True,TOP,SOLO,98,14,4,1,7,11,0,1,0,764,0,0,0,0,146818,17832,5121,1,13065,25,40156,204,14154,12850,49,True,True,True,True,True,True,11,7,3,5,0,1
1060313715,la2,KGB Senten,DIAMOND,IV,192,179,False,BOTTOM,DUO_CARRY,145,7,4,2,7,1,0,1,0,790,0,0,0,0,101218,13543,2751,2,1955,2,16883,169,8289,8200,20,True,False,False,False,False,False,1,0,0,0,0,0
1060575550,la2,JUKESMEOWMEOW,DIAMOND,IV,335,327,False,MIDDLE,SOLO,517,4,12,2,6,2,0,1,0,483,0,0,0,0,70576,12792,8475,4,3209,22,28181,106,7748,7235,19,False,True,False,False,True,True,1,0,0,2,0,2
1060319438,la2,Tabita Vásquez,DIAMOND,IV,112,101,False,BOTTOM,SOLO,497,14,4,8,12,37,2,2,2,184,1,0,0,0,31841,17409,8941,5,312,66,44298,12,14457,12950,0,False,False,False,False,False,False,1,0,0,0,0,0
1060188312,la2,HappylPlayer,DIAMOND,IV,108,115,True,TOP,SOLO,517,4,12,10,1,10,9,2,1,417,2,0,0,0,89263,18455,11121,6,10233,53,22360,134,10456,8430,14,True,True,True,False,True,True,7,2,0,3,0,2
1060166071,la2,Saint Dîego,DIAMOND,IV,47,32,True,TOP,SOLO,157,12,4,7,15,7,2,1,1,288,0,0,0,0,215287,34372,6905,1,9997,34,35212,192,15375,13850,38,True,True,True,False,True,True,11,3,1,4,0,1
1060173105,la2,Juanelas,DIAMOND,IV,192,190,False,TOP,SOLO,164,4,12,5,4,5,5,1,1,723,0,0,0,0,118813,24946,10692,1,4623,29,33258,156,12031,11825,17,True,True,True,False,True,False,6,1,0,3,0,1
1060605085,la2,Luqlash,DIAMOND,IV,23,21,False,NONE,DUO_SUPPORT,78,32,4,4,6,10,2,1,1,289,0,0,0,0,26155,10682,2914,5,177,39,19625,24,9294,8300,0,True,False,False,False,False,False,1,0,0,0,0,0
1060593933,la2,IIIII DIO IIIII,DIAMOND,IV,143,102,False,MIDDLE,SOLO,105,4,14,6,11,5,2,1,1,403,0,0,0,0,75880,19504,3321,1,465,13,30037,130,10010,9650,8,True,False,False,False,False,False,0,0,0,1,0,0
1059961005,la2,SKR Rygark,DIAMOND,IV,127,124,False,BOTTOM,DUO_SUPPORT,412,4,14,1,4,7,0,1,0,762,0,0,0,0,28936,4282,377,5,1287,21,13114,34,5945,5700,38,False,False,False,False,True,False,0,0,0,3,0,0
1058533360,la2,Kermitt the frog,DIAMOND,IV,52,32,True,JUNGLE,NONE,24,4,12,8,4,1,5,1,2,697,0,0,0,0,176033,24184,7282,1,19249,27,27313,194,13350,12875,27,True,True,True,True,False,False,11,2,1,3,0,1
1057866338,la2,Mr Jich,DIAMOND,IV,66,77,True,TOP,DUO_SUPPORT,240,21,14,3,5,11,2,1,1,807,0,0,0,0,109446,16235,4276,1,8499,8,28942,141,10317,9375,17,True,True,True,True,True,False,8,1,1,4,0,1
1060116147,la2,LegolasD,DIAMOND,IV,166,153,True,TOP,DUO,39,54,4,9,5,11,3,1,2,353,0,0,0,0,99611,27493,8378,1,2122,16,30446,112,14087,12350,13,True,True,True,False,True,True,8,1,0,2,0,2
1060384859,la2,KelaaNeverland,DIAMOND,IV,12,12,True,JUNGLE,NONE,121,11,54,19,4,13,7,2,4,430,3,0,0,0,118461,34358,10788,1,12885,23,25755,19,19297,16700,19,True,True,True,True,False,False,9,2,1,1,0,0
1060585864,la2,Felipë Avello,DIAMOND,IV,76,75,False,JUNGLE,NONE,5,11,4,11,10,8,3,2,4,353,2,0,0,0,166917,33611,21566,1,19152,34,46799,39,14011,13450,23,False,False,False,False,False,True,3,0,0,1,0,2
1059294858,la2,YoungBlackx,DIAMOND,IV,280,247,False,TOP,SOLO,24,4,12,12,10,11,4,2,3,407,1,0,0,0,291647,43528,13802,1,28876,30,50309,254,19661,17225,43,False,False,False,False,False,True,8,0,0,4,0,1
1060570421,la2,Leik0,DIAMOND,IV,12,6,False,MIDDLE,SOLO,45,4,12,6,10,6,2,1,1,445,0,0,0,0,93897,16903,355,1,374,23,20007,130,10947,9200,20,True,False,False,False,True,False,0,0,0,3,0,0
1060368939,la2,ADCerToxica ,DIAMOND,IV,133,123,False,NONE,DUO,23,4,6,6,6,1,2,1,1,333,0,0,0,0,81528,12345,5888,1,7418,4,19206,129,8985,8625,15,False,False,False,False,False,False,1,0,0,1,0,0
1060412120,la2,Shë is my Lamb,DIAMOND,IV,94,101,True,BOTTOM,DUO_CARRY,236,6,54,3,12,17,0,1,0,428,0,0,0,0,113724,29756,4773,1,6691,1,29585,84,12892,11500,15,False,False,True,True,True,True,9,2,1,2,0,1
1054792027,la2,Que Gweno,DIAMOND,IV,56,67,False,TOP,SOLO,875,4,12,3,12,0,0,1,0,346,0,0,0,0,162515,24805,5626,1,6176,28,43757,204,12029,11625,20,False,True,False,False,False,True,5,0,0,1,0,1
1057735818,la2,Chuwel,DIAMOND,IV,49,71,False,JUNGLE,NONE,234,4,11,11,6,4,6,2,2,564,1,0,0,0,165735,21326,19489,1,26225,34,40160,33,13730,13425,28,True,False,False,True,True,True,3,0,1,2,0,1
1059695465,la2,Valentina GutGut,DIAMOND,IV,233,186,False,NONE,DUO_SUPPORT,131,54,11,5,8,7,2,2,1,270,1,0,0,0,117053,16286,4712,1,13548,5,21292,10,11554,9950,9,True,True,False,False,True,False,2,0,0,2,0,0
1059514055,la2,SN0W Carry,DIAMOND,IV,107,134,False,NONE,DUO,875,4,14,0,1,2,0,0,0,383,0,0,0,0,7551,1725,81,1,0,3,2380,24,2332,1550,3,False,False,False,False,False,False,1,0,0,0,0,0
1060108797,la2,DJeremyStyles,DIAMOND,IV,97,62,False,TOP,DUO_SUPPORT,777,4,32,7,12,24,3,2,2,151,2,0,0,0,84262,25698,2770,1,0,28,31749,60,15091,13500,0,True,True,True,False,False,False,2,1,0,0,0,0
1060149225,la2,OT Hêphaistos,DIAMOND,IV,110,109,True,BOTTOM,DUO_CARRY,115,4,12,3,7,7,0,1,0,515,0,0,0,0,209342,15090,480,1,36918,17,17832,202,12082,11675,35,False,True,True,True,True,False,9,2,1,3,0,0
1056384117,la2,Maxi Yapur,DIAMOND,IV,93,78,False,TOP,SOLO,150,54,4,9,5,6,3,2,3,409,1,0,0,0,203852,37660,7899,1,3568,44,36148,153,17919,17600,9,False,False,False,False,False,False,0,0,0,1,0,0
1059977838,la2,Brostian,DIAMOND,IV,36,34,True,BOTTOM,DUO_CARRY,81,3,4,9,4,12,5,1,2,216,0,0,0,0,116614,20405,3230,1,12311,5,13545,141,12039,10650,18,True,True,True,True,True,False,11,4,1,4,0,0
1054957593,la2,Saikyo Supp,DIAMOND,IV,20,25,False,TOP,SOLO,58,4,12,1,7,6,0,1,0,572,0,0,0,0,179156,21186,10688,1,9536,35,38803,239,11059,9900,21,True,True,False,False,True,True,2,0,0,3,0,2
1060379039,la2,Rospi,DIAMOND,IV,390,366,False,TOP,DUO,234,12,4,7,6,2,4,2,2,450,1,0,0,0,177780,18753,6055,1,13210,14,28332,199,13121,12350,34,False,True,False,False,False,True,4,0,0,0,0,2
1060467693,la2,FAN DE DILLOM,DIAMOND,IV,135,127,False,MIDDLE,SOLO,7,4,14,3,4,2,0,1,0,811,0,0,0,0,88081,15136,3676,1,720,19,17926,167,9460,8725,28,False,True,True,False,True,True,4,1,0,1,0,2
1060215441,la2,Lee moncito,DIAMOND,IV,41,19,False,MIDDLE,DUO,84,4,12,14,5,7,5,2,3,1128,2,0,0,0,149136,32759,12913,1,2738,3,33221,192,14221,13800,35,True,True,True,False,False,True,5,1,0,2,0,1
1059878147,la2,Gaby B PA,DIAMOND,IV,42,32,True,NONE,DUO_SUPPORT,3,4,54,2,7,14,0,1,0,415,0,0,0,0,56505,12924,2106,1,4845,39,25049,52,9516,8425,21,True,False,False,False,True,False,6,1,0,1,0,1
1059870587,la2,misterlechro,DIAMOND,IV,136,119,False,BOTTOM,DUO_CARRY,51,4,7,3,4,3,2,1,1,638,0,0,0,0,65168,6219,2013,1,2356,4,9838,145,7562,6875,11,True,False,False,False,False,False,1,0,0,0,0,0
1060312698,la2,Brud0nt,DIAMOND,IV,341,316,False,JUNGLE,NONE,64,4,11,6,9,11,3,1,1,592,0,0,0,0,123548,15397,7079,1,3655,28,32657,25,11145,10050,21,False,False,False,False,True,False,2,0,0,1,0,0
1060260912,la2,TruePower,DIAMOND,IV,289,286,False,TOP,SOLO,875,4,12,4,9,3,2,1,1,425,0,0,0,0,93171,13636,894,1,2726,29,23870,141,9431,9425,11,False,False,False,False,True,False,1,0,0,1,0,0
1060148591,la2,Jeon So Yeon,DIAMOND,IV,130,140,False,BOTTOM,DUO_CARRY,161,7,4,15,7,13,7,2,4,757,2,0,0,0,167543,37918,3102,4,13019,27,21514,176,15475,14850,16,False,True,True,True,True,True,9,3,1,3,0,1
1060232497,la2,Saruu,DIAMOND,IV,247,198,False,MIDDLE,DUO_SUPPORT,13,6,4,6,10,33,3,1,2,454,0,0,0,0,107325,26496,6562,1,1017,26,37005,80,15706,14300,0,True,True,False,False,False,False,2,1,0,0,0,0
1057808521,la2,Convida1 Pancito,DIAMOND,IV,91,85,False,JUNGLE,NONE,203,4,11,6,8,7,3,2,1,673,1,0,0,0,173470,18696,21436,25,38797,3,31916,31,12531,11400,32,True,False,False,False,True,True,3,0,0,3,0,2
1060405632,la2,Jottorta,DIAMOND,IV,151,129,False,TOP,DUO,202,7,4,12,18,15,2,2,2,320,2,0,0,0,226845,27035,8870,3,13878,20,47307,205,17043,17025,28,True,True,False,False,False,True,5,0,0,0,0,1
1060466852,la2,Víçrø,DIAMOND,IV,228,180,False,NONE,DUO_SUPPORT,254,54,11,4,6,2,3,2,1,308,1,0,0,0,62376,7205,2692,1,13236,69,12390,5,7930,7975,8,True,False,False,False,False,True,2,0,0,0,0,1
1054550392,la2,Darkmancer,DIAMOND,IV,73,65,True,JUNGLE,NONE,7,4,14,8,1,3,6,1,2,600,0,0,0,0,68478,12114,2832,1,8036,13,8949,137,9959,9150,10,False,True,True,False,False,True,8,1,0,2,0,1
1060588294,la2,Denzay,DIAMOND,IV,46,38,True,MIDDLE,DUO_CARRY,202,6,4,30,9,20,7,4,7,195,7,1,1,0,121854,48705,9197,1,2443,25,29022,104,19249,19400,0,True,True,True,False,False,False,4,2,0,0,0,0
1060605111,la2,Brauliomagno,DIAMOND,IV,467,460,False,TOP,SOLO,10,4,12,5,11,5,3,2,2,244,1,0,0,0,122073,11533,4264,5,7666,7,25286,148,10845,10675,26,False,False,False,False,True,False,3,0,0,1,0,0
1058278360,la2,Regy,DIAMOND,IV,193,200,True,MIDDLE,SOLO,157,14,4,11,4,3,5,2,3,562,1,0,0,0,128766,19957,3951,1,8497,22,16825,169,11723,11350,12,False,True,False,False,False,False,4,0,0,1,0,0
1060367283,la2,philipoo,DIAMOND,IV,221,209,True,NONE,DUO_SUPPORT,110,4,21,13,10,33,3,2,4,145,3,0,0,0,59951,32050,2849,1,1902,38,17964,38,13688,11400,0,False,True,True,False,False,False,4,3,0,0,0,0
1060449975,la2,CrØss,DIAMOND,IV,30,17,True,NONE,DUO,145,4,7,20,5,17,9,3,4,294,3,2,0,0,72990,30605,5537,3,4612,0,18479,83,13727,11100,0,True,True,True,False,False,False,4,1,0,0,0,0
1060190645,la2,TAUROSØNIC,DIAMOND,IV,389,354,True,MIDDLE,DUO,101,4,1,10,5,10,4,2,2,529,1,0,0,0,161032,32794,1380,1,6562,22,13892,189,13552,10935,18,False,True,True,False,False,True,11,3,1,3,0,1
1054555907,la2,Simio Azteca,DIAMOND,IV,66,50,True,BOTTOM,DUO_SUPPORT,37,14,4,4,7,14,2,1,1,613,0,0,0,0,37585,14056,13283,5,4098,9,23843,10,9385,9800,62,False,True,False,True,True,False,9,1,1,3,0,0
1060072668,la2,Vallthor99,DIAMOND,IV,41,18,True,TOP,SOLO,223,12,6,7,2,13,5,1,1,847,0,0,0,0,88387,22863,12768,1,7523,52,30725,139,11537,10550,15,True,False,True,False,False,False,5,1,0,2,0,0
1059679707,la2,Kazyer,DIAMOND,IV,140,123,False,NONE,DUO,51,4,7,0,0,0,0,0,0,0,0,0,0,0,3037,692,162,1,0,1,801,13,959,500,1,False,False,False,False,False,False,0,0,0,0,0,0
1060462782,la2,Año Sabatico,DIAMOND,IV,7,11,False,JUNGLE,NONE,145,4,32,9,3,17,5,1,2,564,0,0,0,0,69184,31186,3681,1,2283,0,14351,38,13148,12200,0,False,False,False,False,False,False,2,0,0,0,0,0
1060571871,la2,The Mave,DIAMOND,IV,369,317,True,TOP,SOLO,39,4,14,26,5,5,7,5,5,1016,4,2,1,1,342340,66052,25515,1,15155,25,57104,297,24168,20975,41,True,True,True,True,False,True,11,4,1,4,0,1
1060371551,la2,szlin,DIAMOND,IV,170,153,False,NONE,DUO_SUPPORT,238,14,4,2,3,2,2,2,1,258,1,0,0,0,45278,6797,867,1,323,2,7279,97,5581,5235,12,False,False,False,False,False,False,0,0,0,0,0,0
1059355338,la2,Mackenzie GOD,DIAMOND,IV,105,137,True,JUNGLE,NONE,2,11,6,8,4,8,6,2,1,294,1,0,0,0,154670,14459,10664,1,26276,16,23652,22,11373,9625,21,True,False,True,True,False,True,9,2,1,2,0,2
1056105343,la2,Maki Best Wifuuu,DIAMOND,IV,152,136,True,TOP,SOLO,78,54,4,12,8,12,3,2,4,471,2,0,0,0,151854,44144,4752,1,8109,48,42396,95,17689,23845,36,True,False,True,True,True,True,10,3,1,3,0,1
1055066147,la2,Keyvos,DIAMOND,IV,33,29,True,MIDDLE,DUO,21,7,4,1,4,11,0,1,0,972,0,0,0,0,67091,10542,2547,3,4596,5,10747,140,8463,6775,21,True,True,True,True,False,False,7,1,1,0,0,1
1060267069,la2,NemealLion,DIAMOND,IV,103,104,False,MIDDLE,SOLO,7,14,4,17,7,5,6,1,5,722,0,0,0,0,187763,43923,13143,1,2317,34,42313,234,19428,18475,62,True,False,False,True,True,False,3,0,1,2,0,0
1060410316,la2,Crimson Mysth,DIAMOND,IV,20,19,False,JUNGLE,NONE,28,54,11,20,11,10,10,2,4,572,2,0,0,0,179581,53535,15567,1,40894,17,55866,26,23387,17500,18,False,False,False,True,True,True,6,1,1,4,0,1
1053265322,la2,Flavigot02,DIAMOND,IV,27,20,True,BOTTOM,DUO_CARRY,81,4,3,5,0,6,5,1,1,0,0,0,0,0,99716,10847,3020,1,9082,2,8409,170,9763,8625,24,False,True,False,False,True,True,5,0,0,3,0,1
1056418907,la2,PROFE DE ARTE,DIAMOND,IV,105,91,False,NONE,DUO_SUPPORT,240,4,54,16,2,10,12,2,3,205,1,0,0,0,100968,22545,6076,1,13039,4,21983,95,17204,15150,7,False,True,True,False,True,False,9,2,0,3,0,0
1060427310,la2,ÐShadow,DIAMOND,IV,56,48,False,NONE,DUO_SUPPORT,68,4,32,10,13,17,2,2,2,128,2,0,0,0,42144,17882,710,1,564,10,26437,31,13029,12550,0,False,True,False,False,False,False,2,0,0,0,0,0
1059942153,la2,KihtaL,DIAMOND,IV,102,99,True,NONE,DUO_SUPPORT,48,4,12,9,1,6,8,2,1,254,1,0,0,0,57227,11546,8486,1,8359,12,14834,110,8959,7225,19,True,True,True,False,False,True,10,2,0,1,0,1
1059397406,la2,srdelamuerte,DIAMOND,IV,281,255,True,MIDDLE,DUO,24,4,54,16,5,3,12,2,2,719,2,0,0,0,271169,37950,13640,1,24288,33,45642,155,23149,41173,17,True,True,True,True,True,True,11,4,2,4,0,2
1060361636,la2,Mortime,DIAMOND,IV,65,32,False,JUNGLE,NONE,876,4,11,0,8,1,0,0,0,399,0,0,0,0,84838,5319,9064,1,10069,9,24629,33,5825,5400,9,True,True,False,False,True,False,1,0,0,1,0,0
1043694037,la2,Anti Feminista,DIAMOND,IV,116,81,False,JUNGLE,NONE,59,4,11,5,10,9,4,2,1,367,1,0,0,0,106329,14850,7970,1,7460,26,31298,21,9636,9575,26,True,False,False,False,True,False,1,0,0,1,0,0
1059756921,la2,Vino colo colo,DIAMOND,IV,90,111,True,NONE,DUO_SUPPORT,141,14,4,18,11,2,8,3,4,188,2,1,0,0,51713,21807,4326,1,758,8,21655,47,13058,12750,0,False,False,True,False,False,False,4,1,0,0,0,0
1060319457,la2,THE SCARECR0W,DIAMOND,IV,397,355,False,JUNGLE,NONE,9,11,4,4,4,4,3,1,1,820,0,0,0,0,109753,8474,7926,1,9962,14,17223,42,8596,6900,35,True,False,False,False,True,False,2,0,0,1,0,0
1059469649,la2,YaFue IV,DIAMOND,IV,204,157,True,BOTTOM,DUO_CARRY,202,7,4,6,3,5,5,3,1,632,1,1,0,0,93001,9228,3440,2,5199,17,9611,149,9149,8575,17,True,True,False,False,True,True,4,0,0,3,0,1
1060458557,la2,ElChupeteSuazo69,DIAMOND,IV,67,62,True,BOTTOM,DUO_SUPPORT,412,14,4,6,8,25,2,2,2,820,1,0,0,0,45483,15574,3126,5,3621,59,24747,45,11110,10625,63,True,False,True,False,True,False,7,2,0,3,0,0
1060193033,la2,Tie,DIAMOND,IV,193,191,False,NONE,DUO_SUPPORT,64,4,11,4,4,0,3,2,1,341,1,0,0,0,39025,3036,2784,1,5903,7,10627,9,5021,4825,11,False,False,False,False,True,False,0,0,0,1,0,0
1058468818,la2,hakecoso,DIAMOND,IV,185,168,False,MIDDLE,SOLO,67,54,4,8,11,10,2,2,2,255,2,0,0,0,193615,23582,9462,1,14458,13,34409,86,15952,13955,17,True,True,False,False,True,True,7,0,0,4,0,1
1054226150,la2,Ziiro,DIAMOND,IV,123,86,True,JUNGLE,NONE,67,4,3,16,4,4,5,2,4,479,3,0,0,0,241730,26982,11792,1,31772,13,20519,239,18673,15800,15,True,True,True,True,True,True,10,3,1,1,0,2
1059723200,la2,YasuoMercyOnMe,DIAMOND,IV,413,384,True,NONE,DUO,145,4,1,6,1,4,6,2,1,651,2,0,0,0,100620,9777,2633,1,22802,0,7566,150,9233,8175,5,True,False,True,False,True,False,7,1,0,3,0,1
1059190240,la2,GIade,DIAMOND,IV,84,68,False,JUNGLE,NONE,234,4,11,7,3,1,3,1,2,750,0,0,0,0,109323,13880,10859,1,5898,13,23943,34,9351,9350,24,False,False,False,False,False,False,0,0,0,0,0,0
1057064366,la2,papriv,DIAMOND,IV,121,71,True,BOTTOM,DUO_SUPPORT,235,4,54,6,4,15,3,1,1,507,0,0,0,0,35903,10416,7305,5,676,24,12473,20,12680,11225,26,False,False,True,False,False,True,11,3,0,2,0,1
1059885832,la2,The Buddha,DIAMOND,IV,30,27,False,MIDDLE,DUO,54,12,4,0,4,1,0,0,0,401,0,0,0,0,56876,4102,98,1,3115,9,10463,125,5618,5000,6,False,False,False,False,False,False,1,0,0,0,0,0
1060467819,la2,Clarete dulce,DIAMOND,IV,46,33,False,BOTTOM,SOLO,145,7,4,5,8,8,0,1,0,575,0,0,0,0,247836,17417,8917,2,1994,2,26715,288,15267,14930,22,True,False,False,False,False,True,3,0,0,2,0,1
1051022646,la2,Chech0Sepulveda,DIAMOND,IV,149,156,False,BOTTOM,DUO_SUPPORT,235,4,7,8,7,12,6,1,1,847,0,0,0,0,51329,19270,12141,5,805,46,27239,41,11355,9950,82,False,True,False,False,False,True,2,0,0,1,0,2
1060386935,la2,ElDueñoDelGato,DIAMOND,IV,162,149,True,BOTTOM,DUO_CARRY,523,4,7,13,5,5,7,2,2,727,4,0,0,0,116222,24270,6527,2,8520,19,16606,146,12817,12525,17,False,True,True,False,False,True,10,3,0,2,0,1
1060184960,la2,Ks As  Titanio,DIAMOND,IV,93,55,False,JUNGLE,NONE,92,4,54,20,10,16,5,2,6,500,3,0,0,0,303229,56440,36540,1,22418,52,80749,190,29103,31170,16,True,True,False,False,True,True,7,0,0,3,0,2
